id,product,product_specs,brand,categories,reviews.date,reviews.doRecommend,rating,reviews.text,reviews.title,reviews.username,price,review_sentiment
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/23/2017,TRUE,5,"Purchased the Echo for my wife for Christmas. She loves to use it throughout the day asking questions, playing music and adding items to her shopping list. It is very useful and also easy to set up and use.",Wife loves her new Echo.,Alexa,475,Positive
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",10/24/2015,TRUE,5,"Great reader, perfect size and weight, fantastic battery life.",Great eBook Reader,Moz23,229,Positive
AVqkIhwDv8e3D1O-lebb,Fire HD 8 Tablet,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB/ Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",12/7/2016,TRUE,4,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children,Great for kids,Anonymous,387,Neutral
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",4/7/2017,TRUE,5,Got this for my daughter 2nd birthday and she absolutely love it.,Great item for kids,Sook,449,Positive
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2/17/2017,TRUE,5,The kindle fire kid is easy enough that our 2 year old can work it!!!,Love it for my toddler,Ashley,375,Positive
AV1YnRtnglJLPUi8IJmV,Kindle Voyage E-reader,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi/ Special Offers,",Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",2/4/2017,TRUE,4,Everything worked just fine with the product and we would buy again.,It was a good TV,donpep,400,Neutral
AVqVGWLKnnc1JgDc3jF1,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",1/28/2017,TRUE,5,This is awesome! I have a 4 year old grandson and he loves the tablet!!It's kid friendly and has great games that he likes!!Would recommend it!!My 9 year grandson also traded in his drawing pad for a tablet and he loves it!!,Teresa,Teresa,888,Positive
AVpjEN4jLJeJML43rpUe,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",6/25/2016,TRUE,5,It has everything he needs. He is using the tablet each day.,Great tablet for a senior.,matt,649,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",9/22/2017,TRUE,5,"Wow I was missing out on all the fun and convenient application this little thing can do. I thought oh like a toy and Ill get tired of it, wrong. I now have lights set to it, drop in on friends, ask any question I need answers to, get step by step recipes, just a thousand things, to many to list. Get yourself one, its awesome!",I was missing out !,Mikey,499,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",9/13/2017,TRUE,5,"love these so much we now have 4 Echo (Kitchen, living room, basement and outdoor area) and 2 Dots for bedrooms. Now that they can play everywhere together it's great going from one room to another with music playing in all rooms when we are entertaining. Highly recommend!",love the Echo,JustMe,608,Positive
AVpfl8cLLJeJML43AE3S,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/6/2017,TRUE,5,"The Amazon Echo is a great tool for home automation. Works with Nest device, TP-Link wall plugins and various other items with ease.",Love this device,linux95,499,Positive
AVpfl8cLLJeJML43AE3S,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",7/19/2017,TRUE,5,We have a smoke glass case so this works excellent for us.,Works excellent,Dadof2,699,Positive
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",3/12/2016,TRUE,5,"If you travel, this is a great accessory to have and use. I like the light, compact size and screen resolution. Works great outdoors as well as indoors. Will hold many books.",The Paperwhite Reader is wonderful!,Pita,500,Positive
AVqVGWLKnnc1JgDc3jF1,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2/4/2017,TRUE,5,She has learned how to play games and learning games. Easy to get to her apps and learned how to download. She charges it every night so it can be ready for her when she gets out of school,My Grand daughter enjoys it she is 6,Anna,499,Positive
AVqkIhwDv8e3D1O-lebb,Fire HD 8 Tablet,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB/ Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",1/19/2017,TRUE,5,Kindle Fire HD8 is great! Love the the size and the graphics. Easy to use and navigate. Perfect gift for mom!,New and improved Kindle Fire!,Chevygirl,854,Positive
AVqkIhwDv8e3D1O-lebb,Fire HD 8 Tablet,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB/ Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",11/19/2016,TRUE,5,Perfect size and very responsive. I have 4 of them.,Super fast,slash,538,Positive
AVpfl8cLLJeJML43AE3S,Tap Speaker,"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black/
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",8/31/2017,TRUE,5,"i love it just dont waste your money to pay for geek squad to install it, it takes less than 5 min and it basically installs itself",awesome,Scooby,735,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",4/28/2017,TRUE,3,"Love voice controlling my lites and small appliances, but there are some bugs to work out, sometimes have to ask twice, sometimes does not recognise them, but I am patient, uses Bing as a search, not impressed,",Good but cautious,Leigh57,569,Negative
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/16/2017,TRUE,5,I HAVE SEEN THIS DEVICE ADVERTISED . I DECIDED TO GIVE IT A TRY AND AM SO GLAD I DID. .IT IS SO NEAT THE QUESTIONS YOU CAN ASK IT AND IT COMES BACK WITH THE ANSWER IN 1 SECOND.. I ALSO LIKE PLAYING MUSIC THROUGH IT.,GOOD DEVICE,FRANK,799,Positive
AVpfl8cLLJeJML43AE3S,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",6/21/2017,TRUE,5,"The sound is better at mid to low volumes, but at max the voices are great... I also have the Echo tap and the echo dot... They all work Great,,, This one for sure has a bigger sound...",FUN TO USE...,Lawrence,574,Positive
AVphPmHuilAPnD_x3E5h,Kindle Voyage E-reader,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi/ Special Offers,",Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...",11/27/2014,TRUE,4,"I waited for weeks to get this new model and am happy I did. I love the new features on the Kindle Voyage. Didn't give it 5 stars due to some difficulty with the pressure sensitive buttons. I don't know if it is a flaw with the design or operator error, but sometimes it is more challenging than I think it should be to get the page to turn. It is far easier to swipe the screen so this is what I typically do. But, regardless. . . I love the Voyage! It was definitely worth the wait!",Love My New Kindle,AuntD,692,Neutral
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",12/16/2015,TRUE,4,"This is a very convenient tool for me to read books, now it saves me a lot of storage of books",Great tool to read books,Leave,529,Neutral
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",1/15/2016,TRUE,5,Bought as a gift. I have one and wouldn't be without it.,Excellent,Cheese,475,Positive
AVpjEN4jLJeJML43rpUe,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",5/19/2016,TRUE,5,"I love, love my kindle fire magenta. the color is awesome this is a truly the best kindle fire I ever owned . the colors availablesare awesome .",kindle fire 16 gig magenta,Diamond2,798,Positive
AVqVGWQDv8e3D1O-ldFr,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",7/19/2017,TRUE,3,Could not download apps I needed to control my tvs,Great for beginner,Rodriguez,542,Negative
AVsRjfwAU2_QcyX9PHqe,USB Charger and Power Adapter,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders/
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders/",Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",7/22/2017,,5,good product,Five Stars,Sharon R. Barnes,599,Positive
AVqkIhwDv8e3D1O-lebb,Fire HD 8 Tablet,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB/ Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",5/4/2017,TRUE,5,My son loves his new tablet. He goes on it as soon as he gets home from school.,Great,pookey48,542,Positive
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",11/19/2016,FALSE,3,We found there to be too many pop up ads and returned it.,Too many pop up ads,Laily,859,Negative
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",1/16/2017,TRUE,5,the kindle is nice and well packaged. It delivered so fast!,great product,kkkkk,438,Positive
AVpfl8cLLJeJML43AE3S,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/8/2017,TRUE,4,"nice gadget to play with. we mostly use it for playing music on pandora but it has many more functions. conversions, timer are 2 useful examples. great as a gift for someone who has it all",nice gadget,micrp,749,Neutral
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",1/23/2016,TRUE,5,Great idea to not have to use a book light/light source,Kindle Paper White,Laura,599,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/28/2017,TRUE,5,The echo is all that we expected; use as speaker/music in the kitchen.,Great sound,RichK,838,Positive
AV1YnR7wglJLPUi8IJmi,Echo (White),"Echo (White)/
Echo (White)/",Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",8/16/2017,TRUE,5,Great for reading on the go. Kid friendly. Easy to use.,Great beginner tablet,Kirbo,760,Positive
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",6/2/2017,TRUE,5,Have been very satisfied so far. Had one issue (had the device for 20 days) And It would not cut on...I reset the device and it has worked so far.,Kindle Paperwhite,BestBuy,575,Positive
AVpfl8cLLJeJML43AE3S,Tap Speaker,"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black/
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",12/24/2016,TRUE,5,This thing is great it not only plays music but you can tell her what grocerys you need & she will add them to a list & email them to you in real time.,Awesome product,Firebird,550,Positive
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",1/9/2017,TRUE,5,I am pleased that my 6 year old grandson was happy with his gift,My 6 year old grandson is very happy with his tabl,coco,609,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2/3/2017,TRUE,5,Was at a family members house. This is cool so I bought one,Family had this,tmkziggy,664,Positive
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",3/18/2017,FALSE,3,"Very slow performance and sometimes applications freeze up and don't work very well , charging port very low quality",Very slow,Juanitoalvarez,547,Negative
AV1YnRtnglJLPUi8IJmV,Kindle Paperwhite,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black/,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",9/16/2016,TRUE,5,Had the original kindle and didn't use it as much as this one. Love the convenience of being able to pick it up anytime no matter where I am and use it without having to worry about the lighting conditions of where I am.,Love it,bufferjg,699,Positive
AVpfl8cLLJeJML43AE3S,Amazon Fire Tv,"Amazon Fire Tv/
Amazon Fire Tv/",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",1/27/2017,TRUE,5,"The echo has provided idea many hours of great music ,laughter and info.",Has great and worked as advertised,Hoody12,799,Positive
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",4/29/2017,TRUE,4,"My kids love this product, as do I. Parental restrictions can be set and they know when they have to shut them off. Good battery life too.",Great for kids and very durable,Dubber,575,Neutral
